index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
64,nusaparagraph_topic_btk_nusantara_text,1,eng,0.152,0.152,0.152,0.152,0.03842639349781177,0.11086647727272728,0.05602821247520388,0.057055739912470545,0.152,0.08162503857174343
65,nusaparagraph_topic_btk_nusantara_text,2,eng,0.22,0.22,0.22,0.22,0.038421052631578946,0.12663352272727274,0.051771823681936044,0.06026105263157895,0.22,0.08698357821953329
66,nusaparagraph_topic_bew_nusantara_text,0,eng,0.5325,0.5325,0.5325,0.5325,0.47183382950834235,0.5166181455111637,0.46259798330650337,0.5046767928950701,0.5325,0.48001469361074783
67,nusaparagraph_topic_bew_nusantara_text,1,eng,0.4275,0.4275,0.4275,0.4275,0.5283852185804877,0.4364559231894415,0.4212386545952793,0.5562044215119887,0.4275,0.42078608490303254
68,nusaparagraph_topic_bew_nusantara_text,2,eng,0.3975,0.3975,0.3975,0.3975,0.5560282912677117,0.4009330305455368,0.3933544093166901,0.5891531514221523,0.3975,0.402610708248081
69,nusaparagraph_topic_bug_nusantara_text,0,eng,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.44822171614934775,0.44170524311369386,0.3578070909105392,0.5487655945419103,0.3933333333333333,0.3702429485188106
70,nusaparagraph_topic_bug_nusantara_text,1,eng,0.36,0.36,0.36,0.36,0.4276952546441252,0.3802988155100831,0.3401743527954818,0.4428304137788165,0.36,0.3341718065284
71,nusaparagraph_topic_bug_nusantara_text,2,eng,0.3,0.3,0.3,0.3,0.41753321256038645,0.3191632881773727,0.27664584949306525,0.4337036231884057,0.3,0.2741499005958288
72,nusaparagraph_topic_jav_nusantara_text,0,eng,0.4875,0.4875,0.4875,0.4875,0.409271962468885,0.4838106700336359,0.42600783848916757,0.4061353152652565,0.4875,0.42392575979917274
73,nusaparagraph_topic_jav_nusantara_text,1,eng,0.44375,0.44375,0.44375,0.44375,0.5045438762397716,0.43778081978266015,0.4273580674104347,0.4978296804748817,0.44375,0.4237746471650084
74,nusaparagraph_topic_jav_nusantara_text,2,eng,0.40125,0.40125,0.40125,0.40125,0.5723453796499314,0.3903475311537798,0.3903373044443119,0.546302698359261,0.40125,0.3883274373611802
75,nusaparagraph_topic_mad_nusantara_text,0,eng,0.40714285714285714,0.40714285714285714,0.40714285714285714,0.40714285714285714,0.3854638628086431,0.3881084839594522,0.343800583475663,0.43249690143036723,0.40714285714285714,0.3656185049714285
76,nusaparagraph_topic_mad_nusantara_text,1,eng,0.24142857142857144,0.24142857142857144,0.24142857142857144,0.24142857142857144,0.5884007104470639,0.3483992714096118,0.2881827710357686,0.6634632802597074,0.24142857142857144,0.25816361998717763
77,nusaparagraph_topic_mad_nusantara_text,2,eng,0.23,0.23,0.23,0.23,0.6270830366044723,0.34192790841083803,0.26830562088116144,0.6944002685820091,0.23,0.242431941313506
78,nusaparagraph_topic_mak_nusantara_text,0,eng,0.38142857142857145,0.38142857142857145,0.38142857142857145,0.38142857142857145,0.4183151838629723,0.38523633937110846,0.34379204387091133,0.4560441593085003,0.38142857142857145,0.34226533128340314
79,nusaparagraph_topic_mak_nusantara_text,1,eng,0.28285714285714286,0.28285714285714286,0.28285714285714286,0.28285714285714286,0.42773768246630095,0.33600851386837793,0.30842373217641683,0.38346200443192924,0.28285714285714286,0.28192252965293424
80,nusaparagraph_topic_mak_nusantara_text,2,eng,0.26285714285714284,0.26285714285714284,0.26285714285714284,0.26285714285714284,0.5104243835541713,0.3035057078524164,0.2785738316528707,0.5234319658052234,0.26285714285714284,0.25762403885486046
81,nusaparagraph_topic_min_nusantara_text,0,eng,0.4625,0.4625,0.4625,0.4625,0.3952258188002832,0.4762361768881772,0.4053627545881587,0.39401506518216395,0.4625,0.3962714906289774
