index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
83,nusaparagraph_topic_min_nusantara_text,2,eng,0.34375,0.34375,0.34375,0.34375,0.5614443699131255,0.36389059555923037,0.32601513347282607,0.4716612342072765,0.34375,0.29094497476302567
84,nusaparagraph_topic_mui_nusantara_text,0,eng,0.4475,0.4475,0.4475,0.4475,0.4674566798122268,0.41647727272727275,0.3785928043531581,0.507674479475327,0.4475,0.401135292123752
85,nusaparagraph_topic_mui_nusantara_text,1,eng,0.35,0.35,0.35,0.35,0.5954609116373822,0.294988344988345,0.33613661660600735,0.6630697733638911,0.35,0.3937478568597297
86,nusaparagraph_topic_mui_nusantara_text,2,eng,0.355,0.355,0.355,0.355,0.6017362168748096,0.3067599067599068,0.3552732712913645,0.6717978982637831,0.355,0.40337853203100055
87,nusaparagraph_topic_rej_nusantara_text,0,eng,0.3171428571428571,0.3171428571428571,0.3171428571428571,0.3171428571428571,0.3123968606460133,0.38841206562980757,0.29323325625356444,0.2447695390302803,0.3171428571428571,0.2370066972046355
88,nusaparagraph_topic_rej_nusantara_text,1,eng,0.3457142857142857,0.3457142857142857,0.3457142857142857,0.3457142857142857,0.5454907561290541,0.3889794654696478,0.34225140090820666,0.4464147899527839,0.3457142857142857,0.31816167727277755
89,nusaparagraph_topic_rej_nusantara_text,2,eng,0.35428571428571426,0.35428571428571426,0.35428571428571426,0.35428571428571426,0.5312088011861982,0.40852809122444467,0.36880727170360794,0.455783018475377,0.35428571428571426,0.33222235550391127
90,nusaparagraph_topic_sun_nusantara_text,0,eng,0.42777777777777776,0.42777777777777776,0.42777777777777776,0.42777777777777776,0.45778543223659585,0.4339072488416996,0.38247949096581785,0.458059662191984,0.42777777777777776,0.37322232618595813
91,nusaparagraph_topic_sun_nusantara_text,1,eng,0.39111111111111113,0.39111111111111113,0.39111111111111113,0.39111111111111113,0.7236147390635469,0.37809883047597836,0.3322678404697687,0.7167766591857866,0.39111111111111113,0.3358767059401588
92,nusaparagraph_topic_sun_nusantara_text,2,eng,0.37666666666666665,0.37666666666666665,0.37666666666666665,0.37666666666666665,0.6679224100483943,0.3648846498765224,0.32600104560941134,0.6642066499166236,0.37666666666666665,0.32623675010850994
93,nusatranslation_emot_btk_nusantara_text,0,eng,0.215,0.215,0.215,0.215,0.42580047185709474,0.20587312744679886,0.08153007434630952,0.4239238287832828,0.215,0.08334263213750918
94,nusatranslation_emot_btk_nusantara_text,1,eng,0.217,0.217,0.217,0.217,0.4422960725075528,0.2093202694427434,0.0877732543567955,0.41641087613293054,0.217,0.08682156373428195
95,nusatranslation_emot_btk_nusantara_text,2,eng,0.235,0.235,0.235,0.235,0.40301964839710447,0.23450675064882046,0.1316523583950053,0.3887706308169597,0.235,0.11977325358793653
96,nusatranslation_emot_bew_nusantara_text,0,eng,0.21,0.21,0.21,0.21,0.042042042042042045,0.2,0.06947890818858561,0.044144144144144144,0.21,0.07295285359801489
97,nusatranslation_emot_bew_nusantara_text,1,eng,0.213,0.213,0.213,0.213,0.24212637913741225,0.20422535211267606,0.07786989686598292,0.18623269809428286,0.213,0.07894959860583378
98,nusatranslation_emot_bew_nusantara_text,2,eng,0.238,0.238,0.238,0.238,0.41882175795219273,0.2398098737351646,0.1387656153370439,0.40000527009222664,0.238,0.12333991341991343
99,nusatranslation_emot_jav_nusantara_text,0,eng,0.216,0.216,0.216,0.216,0.5279791997688863,0.20647716672788094,0.08427768898822363,0.5265210169001877,0.216,0.08691912232552854
100,nusatranslation_emot_jav_nusantara_text,1,eng,0.236,0.236,0.236,0.236,0.6353118075340298,0.23590666198737567,0.1335333792245609,0.6686927825261159,0.236,0.1205094542061252
101,nusatranslation_emot_jav_nusantara_text,2,eng,0.28,0.28,0.28,0.28,0.6159912376779847,0.2986250010070007,0.20594152432234894,0.6556221248630887,0.28,0.1742024075274096
102,nusatranslation_emot_mad_nusantara_text,0,eng,0.215,0.215,0.215,0.215,0.4921796165489404,0.20579031171180923,0.08286536443130085,0.4805385973763875,0.215,0.08489982039232952
103,nusatranslation_emot_mad_nusantara_text,1,eng,0.224,0.224,0.224,0.224,0.2293062605752961,0.21971830985915494,0.1059616768382059,0.17730490693739423,0.224,0.09913237214508434
