index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
86,nusax_mt_ind_bjn_nusantara_t2t,3.4325872886795525,3.4979538948349074,31.797499341720876,21.670294484316337,5.764396202683839,20.391079782056426,20.42672565734251,3.4347359226919583,3.500079872441179,31.815966764276542,21.730533488999974,5.77679322923972,20.436127589832402,20.386883247602583,2
87,nusax_mt_ind_bug_nusantara_t2t,1.2655998726238071,1.5661617261466312,24.144309848627056,9.468507837305342,2.1507272460273668,9.168668812499751,9.15403722868899,1.2688298061349292,1.5685606046645175,24.192568185920525,9.497433380375016,2.199995911052697,9.22954771849619,9.275865162009362,0
88,nusax_mt_ind_bug_nusantara_t2t,0.6399714382409761,0.9533851380260301,23.82378895711818,8.434536507567243,1.9761979425374685,8.259196313042438,8.272055860815138,0.6419551404495288,0.9535336982390352,23.84350714506959,8.43522953625937,1.9637548969769287,8.246514844653095,8.238090520162055,1
89,nusax_mt_ind_bug_nusantara_t2t,0.5581336165800422,0.7326709977266004,17.66765215607661,5.835105698957461,0.9808969072340998,5.568997755082246,5.5712161700690945,0.5667761333901354,0.73367524129596,18.467077221950788,5.674338956422063,1.0055130660197706,5.400854564640401,5.414298570015327,2
90,nusax_mt_ind_eng_nusantara_t2t,10.104451957172888,9.785243916609597,36.847324933494036,42.12151955159224,15.416521026416074,36.87433986467005,36.860657468754084,10.104389232644397,9.785243916609597,36.847358704362385,42.19026377087097,15.429889666246376,36.836558767121396,36.864669912233985,0
91,nusax_mt_ind_eng_nusantara_t2t,10.340275728925914,9.733763074666255,36.29591649082137,41.70542686527148,15.84182119541734,35.94399225839755,35.90474052275871,10.348342241046083,9.740438767324619,36.30352274457375,41.63867675658639,15.88201249724744,35.90784071253741,35.902193403906615,1
92,nusax_mt_ind_eng_nusantara_t2t,9.862360951945806,9.691715056038948,35.77512616351075,39.85725149390563,14.606698890125006,34.2494011821795,34.284002966828574,9.922014941840638,9.723194027613141,35.7890336375061,39.81977983095928,14.601929487074084,34.31464449761757,34.31508549270005,2
93,nusax_mt_ind_jav_nusantara_t2t,11.129088787940535,11.285820814643547,42.250497454033166,38.84186041620657,15.179705979390546,37.15135856910585,37.209134609741376,11.264079258840372,11.42038628717901,42.44704796521539,39.17652326939699,15.341969824083357,37.516216048620734,37.53650274996527,0
94,nusax_mt_ind_jav_nusantara_t2t,8.994903860032375,9.072455990179794,40.31861241107287,37.442930318706786,13.73861580300132,35.197527908184654,35.228220091459725,9.130905145536584,9.208190221935844,40.45798929550547,37.66839611591573,13.934500591992322,35.51719238303195,35.521496609452605,1
95,nusax_mt_ind_jav_nusantara_t2t,7.896153650060461,7.994288510628698,38.95639835592395,35.13639785497927,12.335157124333573,32.79172320370754,32.78330606795469,7.917401380154815,8.015513646659542,39.03935720813027,35.268619619131385,12.49789097323044,32.93045698408671,32.93846841537212,2
